Philippines,1.289.563.657,1.218.039.235,4/5/2020,3030,3246,152
Portugal,393.999,-82.245,4/9/2020,13342,13956,409
North Macedonia,416.086,217.453,4/1/2020,326,354,11
Saint Lucia,139.094,-609.789,4/13/2020,11,15,0
Croatia,4.510.980.882,1.524.411.765,3/2/2020,,7,0
Brunei,4.5353,1.147.277,4/28/2020,13,138,1
Palestinian Territories,319.522,352.332,3/30/2020,97,116,1
India,2.066.538.894,7.879.296.265,2/5/2020,,3,0
Turkey,389.637,352.433,3/18/2020,,98,1
Paraguay,-234.425,-584.438,5/7/2020,304,462,10
Mauritania,210.079,-1.014.510.546,4/24/2020,0,7,1
Colombia,4.5709,-742.973,4/19/2020,2902,3792,179
Libya,263.351,17.228.331,5/5/2020,37,63,3
Sweden,6.063.496.128,1.817.700.069,4/21/2020,13007,15322,1765
Madagascar,-1.876.694.508,4.686.910.671,4/1/2020,57,57,0
Eswatini,-265.225,314.659,3/24/2020,4,4,0
Israel,3.103.793.084,3.487.779.653,4/17/2020,9705,12982,151
Azerbaijan,401.431,475.769,3/2/2020,,3,0
Latvia,568.796,246.032,4/13/2020,634,655,5
Sierra Leone,8.460.555,-11.779.889,4/12/2020,10,10,0
Morocco,317.917,-70.926,4/12/2020,1366,1661,118
Mozambique,-18.665.695,35.529.562,4/25/2020,58,70,0
Burma,219.162,95.956,4/4/2020,20,21,1
Montenegro,4.270.466.665,1.937.296.019,3/28/2020,83,84,1
Vietnam,1.440.096.953,1.082.282.817,1/28/2020,,2,
Cyprus,351.264,334.299,3/10/2020,,3,0
The Gambia,1.344.529.821,-1.542.526.964,3/30/2020,3,4,1
Rwanda,-19.403,298.739,4/16/2020,78,138,0
Greece,390.742,218.243,3/30/2020,1117,1212,43
Estonia,585.953,250.136,3/1/2020,,1,0
Iran,3.235.239.377,5.356.662.003,4/5/2020,34887,58226,3603
Bahrain,2.603.268.824,5.055.101.912,3/7/2020,,85,0
Zambia,-1.317.865.802,2.785.783.929,4/9/2020,14,39,1
South Sudan,6.877,31.307,4/23/2020,5,5,0
Armenia,400.691,450.382,3/23/2020,233,235,0
Jamaica,181.096,-772.975,5/4/2020,424,471,9
Guyana,4.865.311.439,-589.238.607,4/29/2020,52,78,8
Uruguay,-325.228,-557.658,4/19/2020,209,517,10
Bulgaria,427.339,254.858,3/30/2020,334,359,8
Belarus,537.098,279.534,3/2/2020,,1,0
Malawi,-13.254.308,34.301.525,5/2/2020,26,38,3
Mali,17.570.692,-3.996.166,4/1/2020,28,31,3
Brazil,-14.235,-519.253,4/26/2020,28662,63100,4286
New Zealand,-409.006,174.886,5/7/2020,122,1490,21
Malaysia,3.908.636,1.038.329.883,4/6/2020,2490,3793,62
Honduras,15.2,-862.419,4/18/2020,401,457,46
Paraguay,-234.425,-584.438,3/27/2020,48,52,3
Singapore,1.292.405.882,1.038.315.132,1/27/2020,,5,
US,3.805.993.402,-908.433.986,1/22/2020,,1,
United Arab Emirates,2.350.030.547,5.386.795.656,3/7/2020,,45,0
Italy,4.207.100.412,1.246.725.677,4/20/2020,108237,181228,24114
Romania,4.595.155.294,2.497.168.235,4/4/2020,3138,3613,146
Denmark,6.250.602.841,-1.071.009.659,3/30/2020,2605,2755,77
Ireland,5.314.637.536,-7.696.562.319,3/8/2020,,40,0
Suriname,3.9193,-560.278,5/5/2020,0,10,1
Saudi Arabia,239.046.623,4.506.617.036,5/5/2020,24620,30251,200
Croatia,4.510.980.882,1.524.411.765,4/10/2020,1243,1495,21
Lebanon,338.547,358.623,3/23/2020,255,267,4
Spain,4.038.184.778,-3.793.472.647,3/11/2020,,2277,54
Andorra,425.063,1.5218,5/6/2020,184,751,46
Algeria,280.339,1.6596,4/18/2020,1273,2534,367
Papua New Guinea,-6.314.993.286,143.955.548,5/6/2020,0,8,0
Burundi,-33.731,299.189,4/12/2020,5,5,0
Congo (Brazzaville),-3.573.768.333,15.472.855,4/18/2020,126,143,6
Cameroon,3.848,11.5021,4/18/2020,818,1017,22
South Korea,36,128,2/1/2020,,12,0
Thailand,1.575.487.506,100.993.521,2/27/2020,,40,0
Tanzania,-636.902.483,3.488.881.951,4/18/2020,131,147,5
India,2.066.538.894,7.879.296.265,5/2/2020,27557,39699,1323
Mauritius,-2.034.549.388,5.755.113.224,4/20/2020,95,328,9
Kosovo,4.260.263.096,2.090.298.022,4/11/2020,218,283,7
Ethiopia,9.145,404.897,4/22/2020,92,116,3
Ireland,5.314.637.536,-7.696.562.319,4/25/2020,8265,18561,1063
Mozambique,-18.665.695,35.529.562,4/12/2020,19,21,0
Spain,4.038.184.778,-3.793.472.647,4/28/2020,84403,232128,23822
Mali,17.570.692,-3.996.166,4/17/2020,124,171,13
Djibouti,11.8251,425.903,4/26/2020,610,1023,2
Cameroon,3.848,11.5021,4/2/2020,289,306,7
India,2.066.538.894,7.879.296.265,3/15/2020,,113,2
Italy,4.207.100.412,1.246.725.677,3/3/2020,,2502,79
Paraguay,-234.425,-584.438,4/12/2020,106,134,6
Croatia,4.510.980.882,1.524.411.765,3/25/2020,419,442,1
Others,354.437,139.638,2/29/2020,,705,6
Trinidad and Tobago,10.6918,-612.225,3/27/2020,63,66,2
South Sudan,6.877,31.307,4/18/2020,4,4,0
Brazil,-14.235,-519.253,3/9/2020,,25,0
Kosovo,4.260.263.096,2.090.298.022,3/26/2020,70,71,1
Lebanon,338.547,358.623,4/8/2020,495,576,19
Tanzania,-636.902.483,3.488.881.951,4/2/2020,17,20,1
Algeria,280.339,1.6596,4/2/2020,839,986,86
Bulgaria,427.339,254.858,4/15/2020,606,747,36
Jamaica,181.096,-772.975,3/17/2020,,12,0
Romania,4.595.155.294,2.497.168.235,3/19/2020,,277,0
Uruguay,-325.228,-557.658,4/3/2020,297,369,4
Sri Lanka,7.757.510.853,8.080.200.087,5/6/2020,573,797,9
Malaysia,3.908.636,1.038.329.883,3/21/2020,,1183,4
Denmark,6.250.602.841,-1.071.009.659,4/15/2020,3642,6876,309
Sudan,12.8628,302.176,5/6/2020,723,852,49
Sierra Leone,8.460.555,-11.779.889,4/25/2020,70,82,2
Suriname,3.9193,-560.278,3/18/2020,,1,0
Guyana,4.865.311.439,-589.238.607,3/12/2020,,1,1
Honduras,15.2,-862.419,4/2/2020,202,219,14
Hong Kong,22.3,114.2,2/21/2020,,68,2
Egypt,2.667.575.575,3.066.088.097,5/4/2020,4745,6813,436
Pakistan,303.753,693.451,2/29/2020,,4,0
Albania,411.533,201.683,4/18/2020,220,548,26
Iceland,649.631,-190.208,4/1/2020,993,1220,2
Zimbabwe,-1.903.553.033,2.917.210.569,3/22/2020,3,3,0
Slovenia,461.512,149.955,4/22/2020,1069,1353,79
Angola,-112.027,178.739,5/2/2020,22,35,2
Oman,2.141.695.443,5.612.017.037,4/4/2020,214,277,2
Qatar,253.548,511.839,3/10/2020,,24,0
US,3.805.993.402,-908.433.986,2/10/2020,,12,0
Mozambique,-18.665.695,35.529.562,4/3/2020,10,10,0
Sri Lanka,7.757.510.853,8.080.200.087,2/23/2020,,1,0
Kuwait,2.934.490.177,4.752.910.591,3/13/2020,,80,0
Germany,511.364.526,1.019.537.091,2/6/2020,,12,0
Madagascar,-1.876.694.508,4.686.910.671,4/27/2020,53,128,0
Georgia,423.154,433.569,3/6/2020,,4,0
Trinidad and Tobago,10.6918,-612.225,3/28/2020,70,74,3
Iraq,3.318.380.554,437.358.879,4/26/2020,470,1820,87
Poland,519.194,191.451,3/6/2020,,5,0
The Gambia,1.344.529.821,-1.542.526.964,4/21/2020,7,10,1
Syria,34.802.075,38.996.815,4/4/2020,12,16,2
Cambodia,1.171.430.441,1.049.287.191,3/17/2020,,33,0
Montenegro,4.270.466.665,1.937.296.019,4/23/2020,188,316,5
Ecuador,-18.312,-781.834,5/3/2020,24674,29538,1564
Barbados,131.939,-595.432,3/23/2020,17,17,0
Canada,5.012.857.329,-8.882.930.329,5/4/2020,31924,61957,4003
South Africa,-305.595,229.375,5/1/2020,3453,5951,116
Czech Republic,498.175,15.473,3/30/2020,2953,3001,23
Cuba,2.153.015.402,-7.782.009.911,4/11/2020,527,620,16
Austria,475.162,145.501,2/26/2020,,2,0
French Guiana,3.9339,-531.258,3/8/2020,,5,0
Dominica,15.415,-61.371,4/14/2020,8,16,0
Saint-Martin,180.708,-630.501,3/10/2020,,2,0
Benin,9.3077,2.3158,4/28/2020,30,64,1
Singapore,1.292.405.882,1.038.315.132,2/29/2020,,102,0
Diamond Princess,0,0,4/5/2020,82,712,11
Switzerland,468.182,8.2275,4/5/2020,13970,21100,715
Finland,6.229.044.221,2.579.260.143,3/1/2020,,6,0
Philippines,1.289.563.657,1.218.039.235,2/7/2020,,3,1
Chad,154.542,187.322,4/17/2020,22,27,0
Macao SAR,221.667,113.55,2/15/2020,,10,0
Luxembourg,4.981.516.765,6.129.908.824,3/2/2020,,1,0
Haiti,189.712,-722.852,3/28/2020,8,8,0
Mongolia,468.625,1.038.467,4/5/2020,12,14,0
France,8.031.540.935,-1.840.149.032,3/24/2020,18232,22622,1102
Japan,3.616.867.541,1.382.082.872,3/8/2020,,502,6
Mexico,2.352.252.941,-1.024.552.471,4/4/2020,995,1688,60
Gibraltar,361.408,-53.536,3/10/2020,,1,0
Nigeria,9.082,8.6753,3/11/2020,,2,0
Cape Verde,16.510.246,-23.053.298,3/21/2020,,4,0
Togo,8.6195,8.248,3/26/2020,22,23,0
US,3.805.993.402,-908.433.986,3/4/2020,,153,11
Russia,6.125.506.574,1.026.154.519,4/26/2020,73435,80949,747
Norway,60.472,8.4689,4/19/2020,6881,7078,165
Pakistan,303.753,693.451,3/25/2020,1034,1063,8
Taiwan,23.7,121,4/9/2020,308,380,5
Chile,-356.751,-71.543,3/9/2020,,8,0
Peru,-9.19,-750.152,4/18/2020,7388,14420,348
Ghana,7.9465,-10.232,3/18/2020,,7,0
Malta,359.375,143.754,4/13/2020,337,384,3
Germany,511.364.526,1.019.537.091,3/16/2020,,7272,17
Monaco,437.339,7.417.629.412,4/12/2020,86,93,1
Costa Rica,9.7489,-837.534,4/16/2020,564,642,4
Tunisia,3.389.387.229,9.504.422.354,4/18/2020,784,864,37
Cambodia,1.171.430.441,1.049.287.191,2/5/2020,,1,0
Hungary,471.625,195.033,4/3/2020,554,623,26
Bangladesh,23.685,903.563,3/9/2020,,3,0
Liechtenstein,471.432,9.550.664.615,4/6/2020,21,77,1
Jordan,311.606.303,3.647.707.879,3/20/2020,,85,0
Serbia,440.165,210.059,4/8/2020,2601,2666,65
Austria,475.162,145.501,3/20/2020,,2388,6
Japan,3.616.867.541,1.382.082.872,2/14/2020,,29,1
Kenya,-236,379.062,3/21/2020,,7,0
Nepal,2.820.697.059,8.422.776.471,4/4/2020,8,9,0
Senegal,144.974,-144.524,4/1/2020,144,190,1
France,8.031.540.935,-1.840.149.032,3/1/2020,,130,2
Saudi Arabia,239.046.623,4.506.617.036,4/3/2020,1663,2039,25
Eritrea,151.794,397.823,3/27/2020,6,6,0
Panama,8.538,-807.821,4/3/2020,1428,1475,37
Vietnam,1.440.096.953,1.082.282.817,4/24/2020,50,270,0
Maldives,3.2028,732.207,3/18/2020,,13,0
Mauritius,-2.034.549.388,5.755.113.224,3/19/2020,,3,0
Dominica,15.415,-61.371,5/7/2020,2,16,0
Finland,6.229.044.221,2.579.260.143,3/24/2020,781,792,1
Bhutan,275.142,904.336,3/26/2020,2,2,0
South Korea,36,128,2/22/2020,,433,2
Zambia,-1.317.865.802,2.785.783.929,5/7/2020,46,153,4
Ukraine,483.794,311.656,3/28/2020,342,356,9
Greece,390.742,218.243,3/2/2020,,7,0
Belgium,5.078.970.294,4.387.001.353,4/20/2020,25260,39983,5828
Macao SAR,221.667,113.55,1/24/2020,,2,
Laos,1.985.627,102.495.496,4/14/2020,18,19,0
Saudi Arabia,239.046.623,4.506.617.036,4/12/2020,3642,4462,59
Estonia,585.953,250.136,3/29/2020,656,679,3
Bolivia,-162.902,-635.887,3/26/2020,43,43,0
Niger,1.760.778.945,8.081.667.388,3/20/2020,,1,0
Mauritius,-2.034.549.388,5.755.113.224,4/11/2020,282,319,9
Iran,3.235.239.377,5.356.662.003,2/21/2020,,18,4
Niger,1.760.778.945,8.081.667.388,4/5/2020,161,184,10
Bolivia,-162.902,-635.887,4/11/2020,253,275,20
Sweden,6.063.496.128,1.817.700.069,2/5/2020,,1,0
Belgium,5.078.970.294,4.387.001.353,3/3/2020,,13,0
Grenada,12.1165,-61.679,4/25/2020,11,18,0
Israel,3.103.793.084,3.487.779.653,2/25/2020,,1,0
Ukraine,483.794,311.656,4/13/2020,2912,3102,93
Eswatini,-265.225,314.659,5/7/2020,139,153,2
Madagascar,-1.876.694.508,4.686.910.671,3/26/2020,23,23,0
Sierra Leone,8.460.555,-11.779.889,4/6/2020,6,6,0
Montenegro,4.270.466.665,1.937.296.019,3/22/2020,21,21,0
Central African Republic,6.6111,209.394,4/12/2020,8,8,0
Somalia,5.152.143.453,4.619.961.419,4/26/2020,403,436,23
Bhutan,275.142,904.336,4/11/2020,3,5,0
South Sudan,6.877,31.307,4/29/2020,34,34,0
Mozambique,-18.665.695,35.529.562,5/5/2020,62,81,0
Laos,1.985.627,102.495.496,3/29/2020,8,8,0
The Gambia,1.344.529.821,-1.542.526.964,3/20/2020,,1,0
Estonia,585.953,250.136,4/14/2020,1227,1373,31
Armenia,400.691,450.382,5/6/2020,1607,2782,40
Thailand,1.575.487.506,100.993.521,4/19/2020,790,2765,47
India,2.066.538.894,7.879.296.265,2/8/2020,,3,0
Botswana,-223.285,246.849,4/30/2020,17,23,1
Mauritius,-2.034.549.388,5.755.113.224,4/30/2020,12,332,10
Belarus,537.098,279.534,4/15/2020,3489,3728,36
Saudi Arabia,239.046.623,4.506.617.036,4/25/2020,13948,16299,136
Lebanon,338.547,358.623,5/6/2020,519,750,25
South Korea,36,128,2/11/2020,,28,0
Namibia,-229.576,184.904,3/19/2020,,3,0
Malaysia,3.908.636,1.038.329.883,2/22/2020,,22,0
Moldova,474.116,283.699,4/26/2020,2417,3408,96
Fiji,-177.134,178.065,4/7/2020,15,15,0
Andorra,425.063,1.5218,3/23/2020,131,133,1
Italy,4.207.100.412,1.246.725.677,2/4/2020,,2,0
Afghanistan,3.375.957.309,6.719.187.928,2/27/2020,,1,0
Brunei,4.5353,1.147.277,4/25/2020,16,138,1
Algeria,280.339,1.6596,2/26/2020,,1,0
Colombia,4.5709,-742.973,4/6/2020,1445,1579,46
Sudan,12.8628,302.176,4/8/2020,10,14,2
Portugal,393.999,-82.245,4/12/2020,15804,16585,504
Rwanda,-19.403,298.739,4/5/2020,100,104,0
Israel,3.103.793.084,3.487.779.653,4/4/2020,7380,7851,44
Liberia,6.428.060.094,-9.429.499.113,3/17/2020,,1,0
Libya,263.351,17.228.331,4/22/2020,43,59,1
Zambia,-1.317.865.802,2.785.783.929,4/12/2020,11,43,2
Bangladesh,23.685,903.563,5/6/2020,10130,11719,186
Armenia,400.691,450.382,3/28/2020,376,407,1
Saint Kitts and Nevis,17.357.822,-62.782.998,4/22/2020,14,15,0
Greece,390.742,218.243,3/25/2020,763,821,22
United Kingdom,2.849.778.289,-4.010.833.153,3/25/2020,9034,9640,466
Bosnia and Herzegovina,439.159,176.791,3/30/2020,341,368,10
Congo (Kinshasa),-4.268.557.052,1.653.063.474,4/11/2020,187,223,20
MS Zaandam,0,0,4/4/2020,7,9,2
Sweden,6.063.496.128,1.817.700.069,5/2/2020,18408,22082,2669
Timor-Leste,-8.867.462.479,1.257.240.486,4/2/2020,1,1,0
Eswatini,-265.225,314.659,3/27/2020,9,9,0
Bahrain,2.603.268.824,5.055.101.912,3/12/2020,,195,0
Latvia,568.796,246.032,4/8/2020,559,577,2
Netherlands,2.393.416.965,-4.829.358.405,3/30/2020,10699,11817,865
Iran,3.235.239.377,5.356.662.003,4/16/2020,20897,77995,4869
Cyprus,351.264,334.299,3/13/2020,,14,0
Australia,-2.950.541.803,141.133.904,3/18/2020,,568,6
Burkina Faso,12.2383,-15.616,5/4/2020,81,672,46
Morocco,317.917,-70.926,4/9/2020,1168,1374,97
Burma,219.162,95.956,4/17/2020,79,88,4
The Bahamas,2.494.320.527,-7.778.349.434,3/19/2020,,3,0
Dominican Republic,187.357,-701.627,3/4/2020,,1,0
Nepal,2.820.697.059,8.422.776.471,2/4/2020,,1,0
Haiti,189.712,-722.852,4/26/2020,61,74,6
Japan,3.616.867.541,1.382.082.872,4/14/2020,6703,7645,143
Timor-Leste,-8.867.462.479,1.257.240.486,4/20/2020,21,22,0
Burkina Faso,12.2383,-15.616,3/19/2020,,33,1
Saint Kitts and Nevis,17.357.822,-62.782.998,4/17/2020,14,14,0
Benin,9.3077,2.3158,3/26/2020,6,6,0
Vietnam,1.440.096.953,1.082.282.817,2/16/2020,,16,0
Mexico,2.352.252.941,-1.024.552.471,3/18/2020,,93,0
Bosnia and Herzegovina,439.159,176.791,3/7/2020,,3,0
The Bahamas,2.494.320.527,-7.778.349.434,5/4/2020,47,83,11
Netherlands,2.393.416.965,-4.829.358.405,4/25/2020,32858,37384,4424
United Kingdom,2.849.778.289,-4.010.833.153,4/28/2020,139792,162350,21745
Dominican Republic,187.357,-701.627,4/2/2020,1304,1380,60
Australia,-2.950.541.803,141.133.904,4/5/2020,4895,5687,35
Côte-d'Ivoire,7.54,-55.471,1/27/2020,,1,
Congo (Kinshasa),-4.268.557.052,1.653.063.474,3/12/2020,,1,0
Nigeria,9.082,8.6753,4/11/2020,238,318,10
Equatorial Guinea,1.642.422.222,1.025.301.667,3/31/2020,11,12,0
France,8.031.540.935,-1.840.149.032,4/30/2020,92509,167299,24410
Mongolia,468.625,1.038.467,3/17/2020,,5,0
Uganda,1.365.555.229,322.842.276,4/12/2020,50,54,0
Oman,2.141.695.443,5.612.017.037,3/19/2020,,48,0
Kuwait,2.934.490.177,4.752.910.591,4/30/2020,2459,4024,26
Saudi Arabia,239.046.623,4.506.617.036,3/11/2020,,21,0
Poland,519.194,191.451,4/23/2020,8317,10511,454
Barbados,131.939,-595.432,4/8/2020,52,63,3
Qatar,253.548,511.839,4/27/2020,10168,11244,10
Albania,411.533,201.683,4/2/2020,185,277,16
Korea,South,3.591.094.447,1.277.749.558,5/7/2020,1082,10822
Slovenia,461.512,149.955,3/5/2020,,2,0
Zimbabwe,-1.903.553.033,2.917.210.569,4/7/2020,9,11,2
Egypt,2.667.575.575,3.066.088.097,3/17/2020,,196,4
Russia,6.125.506.574,1.026.154.519,2/13/2020,,2,0
Ecuador,-18.312,-781.834,3/16/2020,,37,2
Iraq,3.318.380.554,437.358.879,3/9/2020,,60,6
United Arab Emirates,2.350.030.547,5.386.795.656,3/8/2020,,45,0
Côte-d'Ivoire,7.54,-55.471,4/25/2020,644,1077,14
Cambodia,1.171.430.441,1.049.287.191,5/4/2020,2,122,0
Belize,1.710.303.044,-8.786.815.652,4/24/2020,11,18,2
Canada,5.012.857.329,-8.882.930.329,3/17/2020,,478,5
Congo (Brazzaville),-3.573.768.333,15.472.855,4/19/2020,126,143,6
Taiwan,23.7,121,3/1/2020,,40,1
Iceland,649.631,-190.208,4/17/2020,521,1754,9
Georgia,423.154,433.569,4/23/2020,309,425,5
Mozambique,-18.665.695,35.529.562,4/19/2020,31,39,0
Mexico,2.352.252.941,-1.024.552.471,4/12/2020,2174,4219,273
Benin,9.3077,2.3158,4/20/2020,26,54,1
Haiti,189.712,-722.852,3/20/2020,,2,0
Sierra Leone,8.460.555,-11.779.889,4/22/2020,55,61,0
Nigeria,9.082,8.6753,3/3/2020,,1,0
France,8.031.540.935,-1.840.149.032,4/1/2020,42653,57749,4043
Japan,3.616.867.541,1.382.082.872,3/16/2020,,825,27
South Sudan,6.877,31.307,4/13/2020,4,4,0
Chad,154.542,187.322,4/9/2020,9,11,0
Cuba,2.153.015.402,-7.782.009.911,4/19/2020,746,1035,34
Finland,6.229.044.221,2.579.260.143,2/22/2020,,1,0
Dominica,15.415,-61.371,4/6/2020,14,15,0
Mongolia,468.625,1.038.467,4/13/2020,13,17,0
Bahrain,2.603.268.824,5.055.101.912,3/5/2020,,55,0
Greece,390.742,218.243,4/1/2020,1313,1415,50
Rwanda,-19.403,298.739,4/14/2020,85,134,0
Liechtenstein,471.432,9.550.664.615,4/4/2020,76,77,1
Israel,3.103.793.084,3.487.779.653,4/15/2020,9808,12501,130
Costa Rica,9.7489,-837.534,4/18/2020,554,655,4
Armenia,400.691,450.382,3/21/2020,,160,0
Morocco,317.917,-70.926,4/18/2020,2234,2685,137
Zambia,-1.317.865.802,2.785.783.929,4/7/2020,31,39,1
Vietnam,1.440.096.953,1.082.282.817,1/26/2020,,2,
Latvia,568.796,246.032,4/19/2020,634,727,5
Eswatini,-265.225,314.659,3/22/2020,4,4,0
Central African Republic,6.6111,209.394,4/9/2020,8,8,0
Burma,219.162,95.956,4/10/2020,22,27,3
Iran,3.235.239.377,5.356.662.003,4/11/2020,23725,70029,4357
Libya,263.351,17.228.331,4/29/2020,41,61,2
Sweden,6.063.496.128,1.817.700.069,4/27/2020,15647,18926,2274
Saint Vincent and the Grenadines,12.9843,-612.872,5/4/2020,8,17,0
France,8.031.540.935,-1.840.149.032,1/24/2020,,2,
Bolivia,-162.902,-635.887,5/3/2020,1352,1594,76
Bhutan,275.142,904.336,5/3/2020,2,7,0
Saudi Arabia,239.046.623,4.506.617.036,3/31/2020,1388,1563,10
Sweden,6.063.496.128,1.817.700.069,3/2/2020,,15,0
Somalia,5.152.143.453,4.619.961.419,4/16/2020,73,80,5
Estonia,585.953,250.136,4/20/2020,1330,1535,40
Ukraine,483.794,311.656,4/23/2020,6479,7170,187
Grenada,12.1165,-61.679,4/19/2020,8,14,0
Belgium,5.078.970.294,4.387.001.353,3/29/2020,9046,10836,431
Kazakhstan,480.196,669.237,5/6/2020,2984,4422,30
Mauritius,-2.034.549.388,5.755.113.224,3/22/2020,26,28,2
Western Sahara,242.155,-128.858,5/6/2020,1,6,0
Niger,1.760.778.945,8.081.667.388,5/1/2020,217,728,33
Liechtenstein,471.432,9.550.664.615,3/15/2020,,4,0
Belarus,537.098,279.534,3/12/2020,,12,0
Spain,4.038.184.778,-3.793.472.647,3/1/2020,,84,0
Brunei,4.5353,1.147.277,3/26/2020,109,114,0
Andorra,425.063,1.5218,4/26/2020,354,738,40
Portugal,393.999,-82.245,3/13/2020,,112,0
United Kingdom,2.849.778.289,-4.010.833.153,3/1/2020,,36,0
Thailand,1.575.487.506,100.993.521,3/16/2020,,147,1
Mainland China,3.345.336.879,1.115.127.338,2/7/2020,,34075,717
Namibia,-229.576,184.904,4/22/2020,10,16,0
Bangladesh,23.685,903.563,4/12/2020,548,621,34
Saint Vincent and the Grenadines,12.9843,-612.872,4/21/2020,10,12,0
Hong Kong,22.3,114.2,1/25/2020,,5,
Tajikistan,38.861.034,71.276.093,5/5/2020,288,293,5
Brazil,-14.235,-519.253,5/6/2020,66653,126611,8588
Australia,-2.950.541.803,141.133.904,2/7/2020,,15,0
Moldova,474.116,283.699,3/23/2020,106,109,1
Turkey,389.637,352.433,4/4/2020,22647,23934,501
Nepal,2.820.697.059,8.422.776.471,4/13/2020,13,14,0
Panama,8.538,-807.821,3/25/2020,434,443,8
Finland,6.229.044.221,2.579.260.143,3/31/2020,1391,1418,17
Japan,3.616.867.541,1.382.082.872,2/7/2020,,25,0
Mozambique,-18.665.695,35.529.562,4/14/2020,26,28,0
Senegal,144.974,-144.524,3/23/2020,71,79,0
China,3.281.307.921,1.116.545.378,3/17/2020,,81058,3230
South Sudan,6.877,31.307,4/16/2020,4,4,0
Austria,475.162,145.501,3/27/2020,7374,7657,58
Jordan,311.606.303,3.647.707.879,3/27/2020,216,235,1
Sierra Leone,8.460.555,-11.779.889,4/27/2020,79,93,4
Kenya,-236,379.062,3/30/2020,48,50,1
Vietnam,1.440.096.953,1.082.282.817,5/3/2020,52,271,0
France,8.031.540.935,-1.840.149.032,2/23/2020,,12,1
Maldives,3.2028,732.207,3/9/2020,,4,0
Palestinian Territories,319.522,352.332,4/22/2020,399,474,4
Serbia,440.165,210.059,4/17/2020,5046,5690,110
Namibia,-229.576,184.904,4/11/2020,13,16,0
Thailand,1.575.487.506,100.993.521,3/27/2020,1034,1136,5
Mainland China,3.345.336.879,1.115.127.338,1/23/2020,,639,18
The Gambia,1.344.529.821,-1.542.526.964,4/5/2020,1,4,1
Malaysia,3.908.636,1.038.329.883,5/7/2020,1584,6467,107
Hong Kong,22.3,114.2,2/5/2020,,21,1
Lebanon,338.547,358.623,2/23/2020,,1,0
Turkey,389.637,352.433,4/25/2020,79485,107773,2706
Colombia,4.5709,-742.973,3/24/2020,369,378,3
Madagascar,-1.876.694.508,4.686.910.671,4/11/2020,91,102,0
Australia,-2.950.541.803,141.133.904,1/23/2020,,,
Palestinian Territories,319.522,352.332,4/21/2020,391,466,4
Belarus,537.098,279.534,3/31/2020,104,152,1
El Salvador,137.942,-888.965,5/6/2020,399,633,15
Portugal,393.999,-82.245,4/3/2020,9572,9886,246
Andorra,425.063,1.5218,4/7/2020,484,545,22
Spain,4.038.184.778,-3.793.472.647,2/11/2020,,2,0
Fiji,-177.134,178.065,3/23/2020,3,3,0
Sri Lanka,7.757.510.853,8.080.200.087,2/7/2020,,1,0
Montenegro,4.270.466.665,1.937.296.019,4/7/2020,235,241,2
Sudan,12.8628,302.176,3/22/2020,1,2,1
Saint Vincent and the Grenadines,12.9843,-612.872,4/3/2020,2,3,0
Côte-d'Ivoire,7.54,-55.471,4/15/2020,518,638,6
Sri Lanka,7.757.510.853,8.080.200.087,2/14/2020,,1,0
Poland,519.194,191.451,4/18/2020,7414,8742,347
Georgia,423.154,433.569,4/18/2020,298,388,4
Barbados,131.939,-595.432,4/29/2020,34,80,7
Montenegro,4.270.466.665,1.937.296.019,4/14/2020,233,283,4
Angola,-112.027,178.739,3/20/2020,,1,0
Hong Kong,22.3,114.2,2/12/2020,,50,1
Kuwait,2.934.490.177,4.752.910.591,4/11/2020,1020,1154,1
Zimbabwe,-1.903.553.033,2.917.210.569,5/4/2020,25,34,4
Qatar,253.548,511.839,4/14/2020,3048,3428,7
The Gambia,1.344.529.821,-1.542.526.964,4/12/2020,6,9,1
Cambodia,1.171.430.441,1.049.287.191,4/7/2020,57,115,0
Chile,-356.751,-71.543,5/6/2020,11578,23048,281
Taiwan,23.7,121,2/3/2020,,10,0
Slovenia,461.512,149.955,4/3/2020,844,934,20
Madagascar,-1.876.694.508,4.686.910.671,4/18/2020,85,120,0
Iraq,3.318.380.554,437.358.879,3/30/2020,432,630,46
Oman,2.141.695.443,5.612.017.037,3/16/2020,,22,0
Ecuador,-18.312,-781.834,3/19/2020,,199,3
Egypt,2.667.575.575,3.066.088.097,3/22/2020,257,327,14
Iceland,649.631,-190.208,4/20/2020,401,1773,10
Belize,1.710.303.044,-8.786.815.652,4/13/2020,16,18,2
Russia,6.125.506.574,1.026.154.519,2/16/2020,,2,0
Canada,5.012.857.329,-8.882.930.329,3/22/2020,0,1470,21
Honduras,15.2,-862.419,4/22/2020,434,510,46
Malaysia,3.908.636,1.038.329.883,5/4/2020,1764,6353,105
Romania,4.595.155.294,2.497.168.235,5/2/2020,7414,12732,771
Mainland China,3.345.336.879,1.115.127.338,2/2/2020,,16607,361
India,2.066.538.894,7.879.296.265,4/4/2020,2767,3082,86
Cameroon,3.848,11.5021,4/22/2020,723,1163,43
Tanzania,-636.902.483,3.488.881.951,4/22/2020,263,284,10
Djibouti,11.8251,425.903,3/29/2020,18,18,0
Uruguay,-325.228,-557.658,4/23/2020,191,557,12
Croatia,4.510.980.882,1.524.411.765,4/30/2020,659,2076,69
Palestinian Territories,319.522,352.332,4/6/2020,229,254,1
Burundi,-33.731,299.189,4/24/2020,6,11,1
